merchant_id,business_category,business_age,country,monthly_revenue,avg_transaction_value,chargeback_ratio,negative_reviews_ratio,previous_fraud_reports,suspicious_activity_flag,is_fraud
M03034,Pharmacy,20,Canada,17516,3623,0.2,0.38,7,Yes,1
M03035,Retail,4,Germany,102571,2896,0.02,0.29,8,No,1
M03036,Grocery,1,India,138380,415,0.03,0.22,2,Yes,1
M03037,Electronics,33,UK,52509,3019,0.08,0.24,10,No,1
M03038,Services,28,USA,154594,852,0.25,0.07,2,No,1
M03039,Electronics,5,USA,149850,4848,0.05,0.0,0,No,0
M03040,Services,8,Germany,106897,2493,0.05,0.28,1,No,0
M03041,Services,42,UK,130036,374,0.14,0.31,4,No,0
M03042,Retail,23,India,83893,2155,0.28,0.07,1,Yes,1
M03043,Clothing,41,Australia,42734,1432,0.01,0.16,5,No,0
M03044,Pharmacy,17,UK,187764,4970,0.26,0.05,3,Yes,1
M03045,Electronics,10,Germany,177109,1068,0.08,0.38,7,No,1
M03046,Pharmacy,42,USA,85100,1022,0.14,0.39,10,No,1
M03047,Pharmacy,32,Brazil,144878,2469,0.07,0.1,0,No,0
M03048,Electronics,27,France,76261,849,0.19,0.14,0,No,0
M03049,Automotive,3,UK,185654,4738,0.14,0.08,10,No,1
M03050,Services,41,UK,72882,2970,0.0,0.16,6,No,1
M03051,Electronics,19,Brazil,179527,2324,0.24,0.23,9,No,1
M03052,Retail,12,USA,197065,742,0.14,0.17,5,Yes,1
M03053,Electronics,36,Brazil,179115,728,0.09,0.39,2,Yes,1
M03054,Electronics,40,USA,68415,4559,0.09,0.15,1,Yes,1
M03055,Services,17,USA,125847,2972,0.15,0.21,10,No,1
M03056,Pharmacy,15,Australia,66738,1993,0.24,0.18,2,Yes,1
M03057,Pharmacy,4,Germany,182085,3290,0.21,0.07,1,No,1
M03058,Retail,41,France,64940,3249,0.22,0.27,10,No,1
M03059,Automotive,30,France,95177,4785,0.23,0.19,7,No,1
M03060,Services,48,Canada,142086,3083,0.03,0.03,9,No,1
M03061,Clothing,45,India,102172,3917,0.2,0.27,9,Yes,1
M03062,Pharmacy,10,UK,93035,4190,0.14,0.11,5,Yes,1
M03063,Clothing,7,France,150617,2226,0.3,0.18,10,Yes,1
M03064,Pharmacy,40,Canada,101343,2617,0.15,0.11,8,No,1
M03065,Retail,19,France,36602,3564,0.22,0.32,6,Yes,1
M03066,Services,49,Canada,147781,970,0.16,0.31,6,No,1
M03067,Pharmacy,47,France,108324,4538,0.23,0.07,10,Yes,1
M03068,Pharmacy,42,Germany,70722,2509,0.06,0.29,0,Yes,1
M03069,Automotive,7,India,145627,2519,0.18,0.35,5,Yes,1
M03070,Services,42,UK,78842,3070,0.13,0.09,5,No,0
M03071,Services,10,France,172135,2502,0.01,0.02,5,No,0
M03072,Automotive,36,UK,35886,4684,0.25,0.38,5,Yes,1
M03073,Clothing,5,UK,171223,788,0.06,0.09,9,Yes,1
M03074,Retail,11,Brazil,114271,1923,0.27,0.3,3,Yes,1
M03075,Automotive,17,USA,132824,4465,0.19,0.33,9,Yes,1
M03076,Clothing,17,UK,12315,3691,0.02,0.34,4,No,0
M03077,Grocery,50,Canada,141428,4839,0.16,0.35,5,No,0
M03078,Retail,50,France,76195,2668,0.11,0.15,10,No,1
M03079,Automotive,28,India,105560,4325,0.13,0.24,3,Yes,1
M03080,Pharmacy,20,Germany,176867,3199,0.03,0.01,7,No,1
M03081,Automotive,37,USA,85907,2145,0.1,0.05,0,No,0
M03082,Grocery,13,Germany,82181,4066,0.17,0.09,2,No,0
M03083,Electronics,14,France,165767,328,0.07,0.25,10,No,1
M03084,Services,35,Australia,96502,1452,0.2,0.05,10,Yes,1
M03085,Automotive,19,Brazil,162178,392,0.12,0.07,0,Yes,1
M03086,Clothing,41,UK,48086,4733,0.26,0.2,9,No,1
M03087,Grocery,26,Canada,147255,2879,0.04,0.34,8,Yes,1
M03088,Clothing,25,Germany,103916,1011,0.04,0.36,4,No,0
M03089,Electronics,3,Australia,167407,4305,0.02,0.38,5,Yes,1
M03090,Retail,15,India,185978,1566,0.27,0.38,7,Yes,1
M03091,Automotive,47,Canada,188262,1998,0.15,0.0,0,No,0
M03092,Electronics,33,Germany,114116,1532,0.17,0.38,0,Yes,1
M03093,Retail,7,France,59467,2165,0.03,0.0,10,No,1
M03094,Clothing,41,France,25151,3157,0.09,0.1,10,No,1
M03095,Grocery,27,India,189417,370,0.23,0.18,0,No,1
M03096,Electronics,28,USA,107588,3345,0.28,0.35,6,No,1
M03097,Grocery,28,Germany,19367,1001,0.14,0.34,2,Yes,1
M03098,Services,42,Canada,107050,2784,0.18,0.1,10,Yes,1
M03099,Automotive,5,India,35703,1522,0.28,0.34,9,Yes,1
M03100,Grocery,11,UK,7588,3480,0.05,0.01,2,No,0
M03101,Services,19,Germany,13038,3191,0.09,0.31,8,No,1
M03102,Services,3,Canada,143613,995,0.0,0.38,1,Yes,1
M03103,Automotive,5,Canada,138930,267,0.21,0.14,2,No,1
M03104,Pharmacy,29,Canada,45557,2615,0.07,0.31,8,Yes,1
M03105,Electronics,4,India,90037,3125,0.16,0.03,0,No,0
M03106,Services,12,UK,60382,4971,0.29,0.11,6,Yes,1
M03107,Pharmacy,43,UK,28404,2898,0.13,0.31,0,No,0
M03108,Services,7,Canada,145827,572,0.15,0.22,6,No,1
M03109,Pharmacy,28,Canada,168884,2327,0.03,0.32,4,No,0
M03110,Electronics,48,Germany,104026,3254,0.1,0.0,6,Yes,1
M03111,Grocery,23,Canada,128597,802,0.28,0.01,4,Yes,1
M03112,Pharmacy,17,UK,148812,3423,0.28,0.1,5,No,1
M03113,Electronics,2,Germany,138699,1510,0.14,0.08,10,No,1
M03114,Pharmacy,3,Australia,124408,2983,0.11,0.07,9,No,1
M03115,Electronics,37,UK,13296,2321,0.05,0.13,4,No,0
M03116,Clothing,34,Brazil,131521,375,0.2,0.31,7,Yes,1
M03117,Retail,28,Canada,90216,1506,0.18,0.27,0,Yes,1
M03118,Retail,10,UK,80605,4218,0.29,0.37,5,No,1
M03119,Retail,14,Brazil,95811,854,0.01,0.28,3,No,0
M03120,Retail,1,Germany,154602,2151,0.22,0.02,6,No,1
M03121,Pharmacy,40,Brazil,136042,4797,0.2,0.12,0,No,0
M03122,Services,25,Germany,65993,3554,0.04,0.12,4,Yes,1
M03123,Electronics,44,UK,128350,557,0.15,0.38,6,Yes,1
M03124,Pharmacy,18,France,31320,2593,0.2,0.27,5,No,0
M03125,Pharmacy,49,Brazil,106826,2375,0.17,0.37,10,No,1
M03126,Automotive,39,Australia,61200,620,0.18,0.07,1,No,0
M03127,Pharmacy,2,Australia,188727,190,0.12,0.16,5,No,0
M03128,Retail,20,France,45726,878,0.11,0.29,0,Yes,1
M03129,Retail,17,Australia,59825,3671,0.02,0.16,4,No,0
M03130,Grocery,29,Germany,192786,2183,0.14,0.09,7,No,1
M03131,Clothing,30,Germany,163995,2610,0.23,0.24,7,Yes,1
M03132,Grocery,18,Brazil,148926,1995,0.05,0.03,7,No,1
M03133,Grocery,3,USA,155275,2082,0.12,0.4,6,Yes,1
M03134,Clothing,32,Australia,21205,1481,0.3,0.32,6,Yes,1
M03135,Automotive,24,UK,163044,1157,0.24,0.21,8,No,1
M03136,Retail,24,USA,20818,3239,0.26,0.25,2,No,1
M03137,Pharmacy,22,France,100572,3206,0.2,0.17,10,No,1
M03138,Retail,48,Canada,21973,2552,0.08,0.23,1,No,0
M03139,Pharmacy,1,USA,51328,3030,0.22,0.25,7,No,1
M03140,Retail,45,India,141656,4355,0.1,0.36,4,Yes,1
M03141,Clothing,22,Australia,48570,1653,0.17,0.39,7,No,1
M03142,Services,15,India,60459,2317,0.25,0.29,10,Yes,1
M03143,Clothing,24,France,180903,2995,0.3,0.02,1,No,1
M03144,Clothing,46,Germany,153326,4845,0.19,0.27,10,Yes,1
M03145,Automotive,38,Canada,100945,2262,0.14,0.17,5,No,0
M03146,Retail,20,Australia,102982,3794,0.16,0.19,8,Yes,1
M03147,Grocery,25,India,151074,119,0.01,0.04,9,No,1
M03148,Retail,17,USA,28021,4049,0.23,0.06,8,Yes,1
M03149,Grocery,33,France,145936,4440,0.1,0.3,2,Yes,1
M03150,Services,48,India,143233,4515,0.21,0.04,3,No,1
M03151,Electronics,8,Canada,98747,2717,0.26,0.11,8,Yes,1
M03152,Electronics,40,Germany,34121,242,0.02,0.28,2,No,0
M03153,Electronics,40,Australia,53786,4578,0.09,0.32,2,Yes,1
M03154,Retail,43,Germany,6289,4886,0.15,0.02,6,No,1
M03155,Pharmacy,21,Australia,87383,4530,0.1,0.13,9,No,1
M03156,Services,27,Canada,33861,2141,0.06,0.14,7,Yes,1
M03157,Pharmacy,6,India,33710,1255,0.19,0.15,4,Yes,1
M03158,Services,10,India,188738,2915,0.25,0.39,7,No,1
M03159,Pharmacy,4,Australia,109842,4217,0.25,0.13,3,Yes,1
M03160,Electronics,39,Canada,58799,607,0.07,0.19,2,Yes,1
M03161,Clothing,41,Australia,74986,4416,0.11,0.2,10,No,1
M03162,Automotive,6,Germany,48666,4156,0.29,0.14,6,Yes,1
M03163,Retail,25,India,79454,29,0.15,0.24,1,Yes,1
M03164,Grocery,22,Germany,34413,4739,0.15,0.36,1,No,0
M03165,Automotive,41,Canada,172456,361,0.1,0.08,5,Yes,1
M03166,Clothing,30,India,64042,2476,0.25,0.34,1,No,1
M03167,Automotive,4,India,153412,4874,0.25,0.04,4,No,1
M03168,Automotive,23,USA,95738,2353,0.21,0.37,10,Yes,1
M03169,Automotive,38,France,15485,2236,0.04,0.37,4,No,0
M03170,Clothing,49,France,184311,686,0.04,0.28,5,No,0
M03171,Grocery,46,UK,71400,4926,0.12,0.24,6,Yes,1
M03172,Grocery,34,USA,173431,446,0.09,0.3,5,Yes,1
M03173,Pharmacy,40,USA,92640,599,0.12,0.22,1,Yes,1
M03174,Automotive,33,France,99041,2861,0.15,0.1,10,Yes,1
M03175,Services,50,Australia,31251,1394,0.23,0.11,6,No,1
M03176,Clothing,10,Canada,32174,1895,0.22,0.34,7,Yes,1
M03177,Retail,43,France,72557,3830,0.17,0.37,8,Yes,1
M03178,Pharmacy,16,Germany,66196,4326,0.0,0.25,1,No,0
M03179,Services,28,USA,44480,1836,0.22,0.0,0,Yes,1
M03180,Retail,22,UK,34229,2215,0.13,0.23,9,Yes,1
M03181,Grocery,45,Germany,123211,2177,0.15,0.34,1,Yes,1
M03182,Clothing,8,USA,106514,4076,0.25,0.2,6,Yes,1
M03183,Electronics,11,France,69885,1222,0.29,0.27,4,No,1
M03184,Pharmacy,40,France,58636,2290,0.24,0.34,10,No,1
M03185,Automotive,37,Germany,130003,610,0.27,0.23,0,Yes,1
M03186,Clothing,27,Canada,81705,3272,0.22,0.13,8,No,1
M03187,Grocery,18,Germany,24170,586,0.05,0.02,3,Yes,1
M03188,Grocery,26,Germany,43927,1836,0.22,0.33,3,No,1
M03189,Automotive,26,India,67479,179,0.15,0.39,5,Yes,1
M03190,Automotive,15,India,130933,1102,0.23,0.38,4,Yes,1
M03191,Electronics,5,Canada,46708,1109,0.16,0.2,8,No,1
M03192,Retail,44,Canada,26750,2666,0.13,0.04,6,No,1
M03193,Automotive,5,France,111121,1233,0.19,0.2,1,No,0
M03194,Retail,44,France,90530,909,0.27,0.21,2,No,1
M03195,Automotive,23,USA,30015,4234,0.22,0.22,3,Yes,1
M03196,Retail,36,USA,72842,2763,0.28,0.06,9,Yes,1
M03197,Retail,4,Brazil,182869,4937,0.06,0.35,10,No,1
M03198,Electronics,2,India,126865,3776,0.12,0.15,2,Yes,1
M03199,Grocery,18,Germany,166400,580,0.21,0.02,0,No,1
M03200,Pharmacy,3,USA,190745,4225,0.03,0.12,4,Yes,1
M03201,Electronics,41,Canada,32837,725,0.0,0.2,1,No,0
M03202,Automotive,43,France,119840,800,0.29,0.21,10,No,1
M03203,Retail,13,UK,130207,2191,0.25,0.04,3,Yes,1
M03204,Automotive,8,UK,84176,4704,0.11,0.35,4,No,0
M03205,Clothing,1,Brazil,104694,3933,0.11,0.06,4,Yes,1
M03206,Electronics,38,UK,21984,2163,0.02,0.06,3,No,0
M03207,Pharmacy,32,Brazil,87090,907,0.2,0.24,6,No,1
M03208,Services,33,Australia,199814,589,0.21,0.06,5,No,1
M03209,Retail,18,Germany,58105,4163,0.21,0.26,2,No,1
M03210,Pharmacy,28,UK,161365,3436,0.3,0.29,4,Yes,1
M03211,Electronics,15,France,50619,3236,0.29,0.32,0,Yes,1
M03212,Grocery,17,USA,183666,2659,0.03,0.21,1,Yes,1
M03213,Retail,21,France,165445,20,0.22,0.36,2,Yes,1
M03214,Pharmacy,48,India,88032,4911,0.07,0.14,10,Yes,1
M03215,Pharmacy,27,Canada,177242,905,0.28,0.39,0,No,1
M03216,Retail,22,UK,191721,4734,0.16,0.39,6,Yes,1
M03217,Grocery,3,Australia,113872,1168,0.02,0.36,3,Yes,1
M03218,Grocery,18,India,25390,4767,0.17,0.14,1,Yes,1
M03219,Grocery,42,Canada,38933,875,0.19,0.0,5,No,0
M03220,Pharmacy,46,USA,56869,4435,0.1,0.38,10,Yes,1
M03221,Automotive,49,Brazil,39570,1324,0.17,0.4,3,Yes,1
M03222,Automotive,28,Canada,120612,1793,0.25,0.37,7,No,1
M03223,Retail,20,Brazil,6726,1211,0.17,0.24,10,Yes,1
M03224,Grocery,4,UK,119776,3784,0.19,0.01,9,No,1
M03225,Services,7,Brazil,31976,2672,0.22,0.02,3,No,1
M03226,Electronics,31,Canada,72819,222,0.0,0.4,2,Yes,1
M03227,Electronics,50,USA,110472,2752,0.21,0.01,6,No,1
M03228,Automotive,4,Germany,15343,1645,0.08,0.34,0,Yes,1
M03229,Grocery,39,UK,197073,3825,0.26,0.04,10,No,1
M03230,Pharmacy,27,USA,30898,685,0.15,0.06,6,No,1
M03231,Pharmacy,38,Australia,160141,3018,0.14,0.2,7,Yes,1
M03232,Pharmacy,42,Canada,125149,2772,0.1,0.19,3,Yes,1
M03233,Retail,5,Germany,110891,4005,0.05,0.39,9,No,1
M03234,Services,10,UK,94146,1329,0.22,0.06,10,Yes,1
M03235,Automotive,4,India,6370,1119,0.08,0.22,1,No,0
M03236,Services,49,Brazil,49822,3574,0.27,0.4,6,No,1
M03237,Retail,39,UK,122253,1315,0.12,0.36,5,Yes,1
M03238,Services,18,Australia,28800,4880,0.1,0.23,8,Yes,1
M03239,Automotive,16,UK,120861,3589,0.14,0.35,1,Yes,1
M03240,Pharmacy,7,Brazil,179952,3313,0.12,0.22,9,Yes,1
M03241,Electronics,14,Brazil,161209,4934,0.06,0.37,6,No,1
M03242,Services,10,USA,73070,952,0.13,0.1,0,Yes,1
M03243,Services,19,India,128833,4154,0.01,0.03,9,No,1
M03244,Retail,10,USA,101458,4347,0.24,0.35,8,Yes,1
M03245,Services,14,India,115247,1877,0.15,0.33,9,Yes,1
M03246,Retail,48,UK,165966,1401,0.06,0.13,6,Yes,1
M03247,Pharmacy,8,UK,158007,1092,0.22,0.0,9,No,1
M03248,Pharmacy,1,Germany,141039,2266,0.2,0.22,5,No,0
M03249,Retail,50,UK,33086,2820,0.23,0.37,5,Yes,1
M03250,Pharmacy,42,Brazil,57502,4208,0.15,0.32,2,Yes,1
M03251,Retail,12,Canada,160115,1836,0.14,0.2,9,Yes,1
M03252,Automotive,6,UK,192505,1805,0.17,0.06,4,No,0
M03253,Electronics,48,France,40072,1445,0.03,0.27,1,No,0
M03254,Services,23,USA,107269,3104,0.13,0.02,6,Yes,1
M03255,Pharmacy,47,UK,7898,4611,0.15,0.0,3,No,0
M03256,Grocery,8,Canada,30882,3738,0.28,0.02,7,No,1
M03257,Electronics,10,Germany,42722,1795,0.11,0.19,5,Yes,1
M03258,Automotive,28,France,124775,2933,0.1,0.34,1,Yes,1
M03259,Grocery,20,Germany,13623,2936,0.06,0.06,0,No,0
M03260,Clothing,8,Germany,82054,3710,0.12,0.26,10,Yes,1
M03261,Clothing,38,Germany,25454,509,0.16,0.36,0,Yes,1
M03262,Automotive,30,Australia,69085,3001,0.1,0.12,4,No,0
M03263,Grocery,29,France,110874,4537,0.13,0.33,10,No,1
M03264,Electronics,45,India,153945,1675,0.09,0.36,9,No,1
M03265,Retail,1,Australia,117161,4144,0.11,0.29,1,Yes,1
M03266,Pharmacy,23,Canada,198685,3556,0.02,0.35,3,No,0
M03267,Electronics,14,Brazil,132625,727,0.04,0.09,10,No,1
M03268,Grocery,10,Germany,47772,863,0.04,0.02,5,Yes,1
M03269,Retail,23,UK,91774,625,0.03,0.14,9,Yes,1
M03270,Electronics,33,France,155770,3934,0.19,0.08,2,No,0
M03271,Automotive,37,India,101972,3670,0.26,0.03,0,Yes,1
M03272,Electronics,44,Australia,180892,1850,0.04,0.16,8,Yes,1
M03273,Services,32,Germany,155149,3482,0.01,0.4,5,No,0
M03274,Electronics,44,Brazil,79967,1018,0.19,0.38,2,No,0
M03275,Clothing,18,Brazil,67211,1296,0.09,0.08,5,No,0
M03276,Clothing,27,Australia,41594,3432,0.06,0.26,10,No,1
M03277,Automotive,10,Germany,113083,1445,0.06,0.21,6,No,1
M03278,Retail,6,Germany,189784,1201,0.02,0.04,2,Yes,1
M03279,Clothing,25,India,182611,2125,0.07,0.12,7,No,1
M03280,Retail,33,UK,138155,4229,0.09,0.2,8,No,1
M03281,Clothing,35,France,154616,1999,0.25,0.3,7,No,1
M03282,Automotive,48,Canada,142489,699,0.15,0.04,0,No,0
M03283,Grocery,7,France,186838,312,0.08,0.39,2,Yes,1
M03284,Clothing,4,USA,47088,4283,0.15,0.11,2,No,0
M03285,Electronics,44,Australia,162269,3733,0.1,0.25,10,Yes,1
M03286,Grocery,23,India,128256,2866,0.18,0.37,10,Yes,1
M03287,Grocery,40,Brazil,56366,4549,0.02,0.32,8,Yes,1
M03288,Grocery,6,UK,194391,2172,0.22,0.11,1,No,1
M03289,Grocery,1,France,36893,4439,0.26,0.37,5,Yes,1
M03290,Pharmacy,32,India,172955,3256,0.26,0.04,2,No,1
M03291,Retail,31,India,53326,3617,0.21,0.32,10,No,1
M03292,Services,10,Brazil,143350,2060,0.15,0.27,10,Yes,1
M03293,Electronics,10,Canada,109617,897,0.06,0.17,3,Yes,1
M03294,Automotive,5,USA,115215,3764,0.13,0.36,3,Yes,1
M03295,Clothing,20,Canada,66473,585,0.04,0.29,1,No,0
M03296,Pharmacy,16,Canada,66062,4529,0.17,0.38,1,No,0
M03297,Pharmacy,39,UK,177523,3424,0.03,0.3,5,No,0
M03298,Electronics,39,Australia,149829,1802,0.21,0.02,6,Yes,1
M03299,Electronics,34,USA,171484,1436,0.26,0.29,1,No,1
M03300,Automotive,43,Australia,24210,126,0.06,0.07,10,Yes,1
M03301,Automotive,10,Brazil,51826,1330,0.07,0.19,7,No,1
M03302,Clothing,39,India,88050,2033,0.13,0.33,3,Yes,1
M03303,Retail,25,Germany,15526,537,0.25,0.04,0,Yes,1
M03304,Grocery,21,Germany,161134,4833,0.29,0.19,8,No,1
M03305,Automotive,9,UK,105049,2288,0.17,0.13,5,No,0
M03306,Pharmacy,1,India,49131,2098,0.18,0.4,6,Yes,1
M03307,Services,30,USA,96563,4108,0.02,0.3,4,Yes,1
M03308,Pharmacy,38,India,7266,218,0.1,0.29,8,No,1
M03309,Retail,41,Australia,17754,3288,0.14,0.14,8,Yes,1
M03310,Pharmacy,38,India,138845,3009,0.04,0.01,3,No,0
M03311,Grocery,11,Canada,123322,207,0.14,0.32,4,Yes,1
M03312,Services,2,Brazil,36367,4848,0.1,0.32,7,Yes,1
M03313,Automotive,13,France,19125,876,0.3,0.17,6,Yes,1
M03314,Clothing,42,Germany,87048,4414,0.15,0.14,6,Yes,1
M03315,Automotive,44,Germany,139408,4058,0.24,0.24,9,No,1
M03316,Retail,45,Canada,37783,319,0.13,0.31,2,No,0
M03317,Retail,50,UK,172030,1323,0.19,0.24,10,No,1
M03318,Automotive,45,India,93399,1910,0.01,0.12,3,Yes,1
M03319,Pharmacy,19,Australia,113249,1407,0.01,0.12,9,No,1
M03320,Automotive,33,Australia,155354,3800,0.29,0.12,3,Yes,1
M03321,Services,14,Canada,109607,3226,0.12,0.25,2,Yes,1
M03322,Pharmacy,43,Australia,121647,3476,0.08,0.11,1,Yes,1
M03323,Retail,31,Germany,139440,1708,0.16,0.29,5,Yes,1
M03324,Services,38,Brazil,39181,4449,0.15,0.16,7,Yes,1
M03325,Pharmacy,48,Australia,26671,1107,0.05,0.35,7,Yes,1
M03326,Pharmacy,4,India,63720,135,0.2,0.25,1,Yes,1
M03327,Grocery,10,France,136766,4931,0.09,0.26,4,Yes,1
M03328,Electronics,39,USA,62140,2671,0.19,0.37,4,No,0
M03329,Services,6,USA,7077,3497,0.21,0.12,8,Yes,1
M03330,Pharmacy,7,Brazil,79787,4615,0.03,0.17,0,No,0
M03331,Electronics,5,USA,59987,2320,0.29,0.38,3,Yes,1
M03332,Clothing,33,France,122698,501,0.21,0.12,8,Yes,1
M03333,Services,20,Canada,184100,1200,0.24,0.17,10,No,1
M03334,Services,44,Brazil,123931,2303,0.13,0.4,0,Yes,1
M03335,Automotive,17,France,194015,3289,0.1,0.38,3,No,0
M03336,Pharmacy,34,Australia,196232,1606,0.16,0.14,0,Yes,1
M03337,Grocery,27,France,67122,1047,0.26,0.31,7,No,1
M03338,Services,50,Canada,21519,4067,0.07,0.01,10,Yes,1
M03339,Clothing,18,France,142291,10,0.19,0.13,3,No,0
M03340,Retail,26,USA,107446,2233,0.03,0.11,5,No,0
M03341,Clothing,23,France,75824,1049,0.17,0.01,3,No,0
M03342,Grocery,21,Australia,135074,2342,0.29,0.2,5,No,1
M03343,Services,7,USA,54525,2639,0.23,0.32,8,Yes,1
M03344,Clothing,24,Brazil,131465,3628,0.07,0.34,0,No,0
M03345,Electronics,38,Canada,165987,515,0.2,0.22,8,No,1
M03346,Retail,15,France,113095,4158,0.18,0.2,3,No,0
M03347,Electronics,10,France,114369,4747,0.27,0.21,4,No,1
M03348,Electronics,9,France,183278,2889,0.22,0.01,8,No,1
M03349,Clothing,46,Canada,120592,4920,0.12,0.02,4,Yes,1
M03350,Clothing,11,UK,33560,3780,0.05,0.38,7,Yes,1
M03351,Services,2,Brazil,73475,917,0.07,0.34,0,Yes,1
M03352,Electronics,28,Germany,192988,1771,0.06,0.17,10,No,1
M03353,Electronics,46,Canada,22365,449,0.13,0.34,3,Yes,1
M03354,Grocery,13,Canada,20990,1276,0.27,0.12,9,No,1
M03355,Automotive,49,Brazil,79381,4535,0.29,0.04,6,No,1
M03356,Grocery,15,Australia,127362,3490,0.14,0.16,7,No,1
M03357,Services,19,Brazil,158826,3473,0.09,0.35,7,Yes,1
M03358,Clothing,12,Canada,55681,306,0.23,0.25,8,Yes,1
M03359,Grocery,9,Brazil,116181,586,0.2,0.22,0,No,0
M03360,Electronics,19,Germany,148205,1494,0.14,0.07,3,Yes,1
M03361,Retail,44,Brazil,156380,3732,0.15,0.16,6,No,1
M03362,Electronics,41,France,37552,1537,0.27,0.14,7,Yes,1
M03363,Grocery,46,France,161209,4898,0.22,0.34,3,Yes,1
M03364,Automotive,31,France,118896,802,0.14,0.35,1,No,0
M03365,Services,31,USA,194102,872,0.14,0.35,5,Yes,1
M03366,Electronics,29,India,72223,815,0.19,0.24,2,No,0
M03367,Clothing,36,India,70726,169,0.19,0.2,9,Yes,1
M03368,Retail,8,Brazil,14746,4970,0.27,0.32,3,No,1
M03369,Electronics,13,Germany,124925,3515,0.06,0.22,3,Yes,1
M03370,Services,10,India,74292,4478,0.2,0.12,6,No,1
M03371,Services,2,UK,24920,44,0.21,0.2,3,Yes,1
M03372,Automotive,38,India,118131,4978,0.23,0.23,4,No,1
M03373,Clothing,11,France,199672,2105,0.14,0.3,1,No,0
M03374,Retail,5,Brazil,25192,1716,0.05,0.37,4,Yes,1
M03375,Clothing,2,USA,162324,4973,0.1,0.15,7,Yes,1
M03376,Retail,11,UK,79444,1300,0.24,0.26,10,No,1
M03377,Pharmacy,46,India,166457,2038,0.1,0.39,0,No,0
M03378,Clothing,15,USA,146679,4416,0.09,0.03,6,No,1
M03379,Pharmacy,18,India,129937,3099,0.12,0.34,10,Yes,1
M03380,Retail,34,Germany,70068,1747,0.09,0.32,8,Yes,1
M03381,Grocery,9,Germany,116677,971,0.2,0.12,9,No,1
M03382,Automotive,33,Canada,161946,4497,0.24,0.25,1,Yes,1
M03383,Services,38,India,133386,2257,0.01,0.26,9,No,1
M03384,Automotive,27,Australia,147484,2932,0.3,0.05,0,Yes,1
M03385,Electronics,43,USA,60016,2342,0.08,0.01,6,Yes,1
M03386,Pharmacy,46,Australia,102235,4580,0.11,0.31,1,Yes,1
M03387,Pharmacy,13,UK,80271,1929,0.18,0.31,9,No,1
M03388,Grocery,28,France,147814,4953,0.2,0.33,8,No,1
M03389,Retail,11,Australia,106209,931,0.06,0.13,5,No,0
M03390,Electronics,37,UK,143582,1034,0.15,0.01,2,No,0
M03391,Retail,24,Brazil,64662,3581,0.2,0.12,5,Yes,1
M03392,Services,19,UK,87530,1099,0.1,0.18,9,No,1
M03393,Retail,34,UK,44208,2382,0.15,0.23,8,Yes,1
M03394,Clothing,17,Canada,99752,4790,0.24,0.16,10,No,1
M03395,Retail,29,India,84078,948,0.3,0.09,5,No,1
M03396,Automotive,24,Germany,86751,4235,0.12,0.32,9,No,1
M03397,Grocery,11,France,135196,2356,0.21,0.11,8,Yes,1
M03398,Pharmacy,5,India,163490,2585,0.28,0.27,4,No,1
M03399,Grocery,46,India,87305,968,0.29,0.25,2,Yes,1
M03400,Retail,24,Germany,51983,1106,0.03,0.29,8,Yes,1
M03401,Retail,13,Canada,28217,3725,0.0,0.1,7,No,1
M03402,Clothing,12,Germany,119718,3194,0.08,0.17,8,Yes,1
M03403,Retail,6,Germany,10331,3445,0.07,0.09,0,No,0
M03404,Grocery,37,Germany,177662,2496,0.02,0.2,5,Yes,1
M03405,Grocery,8,France,14508,2784,0.01,0.31,6,Yes,1
M03406,Electronics,43,USA,193884,2555,0.16,0.06,6,No,1
M03407,Electronics,27,Australia,8240,910,0.04,0.14,10,No,1
M03408,Grocery,17,Germany,91977,2382,0.03,0.18,6,No,1
M03409,Electronics,9,Canada,95877,4602,0.19,0.22,1,No,0
M03410,Electronics,9,Canada,77339,499,0.26,0.34,1,No,1
M03411,Pharmacy,28,Australia,54178,3825,0.07,0.01,8,Yes,1
M03412,Services,5,Germany,151095,4301,0.02,0.06,9,No,1
M03413,Pharmacy,19,Australia,108633,4772,0.28,0.32,9,Yes,1
M03414,Grocery,7,France,16638,713,0.1,0.07,6,No,1
M03415,Services,23,Germany,100442,2504,0.24,0.27,9,Yes,1
M03416,Clothing,7,India,131508,3831,0.01,0.34,0,No,0
M03417,Retail,17,India,199671,4926,0.15,0.12,2,Yes,1
M03418,Retail,38,Canada,192810,3324,0.16,0.22,7,Yes,1
M03419,Electronics,14,Canada,87349,3227,0.0,0.28,5,Yes,1
M03420,Retail,13,Brazil,86358,888,0.06,0.29,2,Yes,1
M03421,Grocery,2,Germany,133477,2723,0.02,0.35,4,No,0
M03422,Grocery,9,Germany,197231,700,0.08,0.33,10,No,1
M03423,Retail,26,France,7006,1784,0.02,0.31,0,No,0
M03424,Pharmacy,14,USA,118653,1431,0.13,0.17,0,Yes,1
M03425,Grocery,21,Germany,180830,660,0.14,0.26,0,Yes,1
M03426,Retail,11,Canada,152608,1246,0.01,0.21,8,Yes,1
M03427,Retail,45,Canada,157477,1320,0.0,0.14,9,Yes,1
M03428,Clothing,25,UK,114117,4626,0.19,0.09,0,No,0
M03429,Pharmacy,8,Australia,54406,1547,0.13,0.22,3,No,0
M03430,Pharmacy,5,Germany,109700,2417,0.17,0.34,5,No,0
